duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,Target
827923,4,0,4,0.732,0.508,0.451,0.334,0.694,-14.811,0.0354,0.177,80.007,0
231933,2,1,4,0.013,0.725,0.803,0.0000366,0.0891,-4.083,0.0337,0.403,117.391,1
271800,0,0,4,0.463,0.435,0.69,0,0.104,-6.635,0.0388,0.51,163.486,1
264360,1,1,3,0.00827,0.112,0.906,0.916,0.549,-6.954,0.0784,0.249,170.057,0
201080,11,1,4,0.0484,0.441,0.834,0,0.153,-3.715,0.0567,0.55,160.226,1
105933,5,1,4,0.742,0.631,0.387,0.000406,0.0822,-11.529,0.0262,0.832,103.11,1
243707,7,1,3,0.712,0.303,0.53,0,0.986,-9.822,0.0442,0.512,182.064,1
346983,9,0,4,0.491,0.644,0.597,0.857,0.0815,-7.202,0.0811,0.822,164.088,0
200147,11,0,4,0.0138,0.525,0.986,0.00000608,0.351,-1.812,0.112,0.571,155.043,0
163760,8,0,4,0.001,0.395,0.902,0,0.327,-5.808,0.176,0.632,184.737,1
233773,4,1,4,0.012,0.598,0.954,0.00734,0.126,-7.526,0.0457,0.617,142.689,0
315427,1,0,3,0.995,0.184,0.00527,0.887,0.173,-37.264,0.0432,0.151,170.612,1
117640,2,1,4,0.000461,0.532,0.973,0,0.109,-3.064,0.168,0.477,130.042,1
147520,6,0,4,0.00778,0.263,0.823,0.0283,0.201,-10.817,0.174,0.111,146.201,0
489897,2,1,4,0.00313,0.8,0.864,0.861,0.0589,-10.552,0.0558,0.17,122.005,0
194812,7,1,4,0.45,0.379,0.618,0,0.235,-5.799,0.052,0.39,121.698,0
266960,1,1,4,0.388,0.307,0.433,0.0000908,0.332,-10.057,0.029,0.224,160.9,1
231373,9,1,4,0.00000147,0.0977,0.951,0.858,0.299,-10.771,0.0772,0.12,176.396,0
208840,4,0,4,0.0000334,0.511,0.983,0.682,0.176,-5.215,0.0932,0.356,108.968,0
221360,5,1,4,0.407,0.53,0.422,0,0.107,-6.262,0.0342,0.349,119.964,1
258387,2,1,4,0.000814,0.447,0.533,0.504,0.0943,-10.916,0.0309,0.387,157.321,1
239836,6,0,4,0.349,0.511,0.566,0,0.34,-7.23,0.2,0.218,83.903,1
60186,5,0,5,0.992,0.138,0.328,0.798,0.0943,-10.583,0.0392,0.252,65.606,0
129173,4,1,4,0.9,0.465,0.27,0.00104,0.145,-16.661,0.0425,0.58,94.518,1
259093,5,0,4,0.000557,0.539,0.952,0.00000826,0.36,-4.141,0.0992,0.486,129.983,0
250949,9,1,4,0.96,0.493,0.276,0.877,0.111,-25.031,0.0657,0.598,130.375,0
165547,11,0,4,0.000171,0.544,0.902,0.148,0.313,-6.3,0.0345,0.647,91.01,1
222951,10,1,4,0.233,0.489,0.577,0,0.123,-9.765,0.042,0.519,78.112,1
214067,10,0,4,0.0651,0.438,0.99,0.0222,0.359,-3.89,0.108,0.452,131.306,1
220000,10,0,4,0.0118,0.791,0.642,0.000571,0.294,-9.365,0.0542,0.854,115.008,0
248120,1,1,4,0.0000636,0.557,0.944,0.511,0.126,-3.267,0.0551,0.334,95.02,0
224493,2,1,4,0.555,0.56,0.679,0.00000451,0.105,-7.768,0.0316,0.635,137.812,0
294893,2,1,3,0.000018,0.175,0.979,0.873,0.324,-5.339,0.0985,0.076,101.456,0
250560,2,1,4,0.0588,0.597,0.585,0.00000579,0.025,-11.751,0.273,0.343,180.252,0
233713,1,0,4,0.581,0.825,0.652,0,0.0931,-3.183,0.0802,0.931,95.977,1
256000,1,1,4,0.0125,0.0992,0.428,0.758,0.08,-5.7,0.0399,0.196,78.226,0
279333,1,0,4,0.0229,0.425,0.681,0.000219,0.0543,-8.604,0.0316,0.933,131.011,1
197046,8,1,4,0.0428,0.58,0.704,0,0.101,-5.942,0.0282,0.549,139.896,0
235173,3,1,4,0.25,0.58,0.575,0.0000183,0.0813,-7.72,0.0231,0.37,92.934,1
254280,2,0,4,0.234,0.461,0.836,0.00281,0.0541,-4.506,0.0443,0.36,160.117,0
219947,6,1,4,0.0912,0.798,0.675,0,0.0894,-5.041,0.0442,0.842,101.956,1
201176,11,1,4,0.000674,0.461,0.867,0,0.371,-3.586,0.152,0.717,170.015,1
212987,0,0,4,0.975,0.11,0.302,0.238,0.171,-10.424,0.0346,0.0501,77.594,0
201373,2,1,4,0.00575,0.397,0.903,0.0000016,0.362,-4.577,0.0457,0.556,151.551,1
237693,11,1,4,0.436,0.431,0.522,0.0000191,0.109,-8.625,0.0295,0.233,199.786,1
206573,0,1,4,0.0000128,0.535,0.881,0.822,0.101,-5.899,0.0807,0.432,142.004,0
183507,1,1,4,0.000132,0.48,0.934,0.375,0.103,-8.811,0.0575,0.512,154.953,0
192800,6,0,4,0.000893,0.473,0.942,0,0.0824,-5.558,0.135,0.505,157.867,1
193653,10,1,4,0.000346,0.465,0.954,0.00000538,0.573,-4.251,0.044,0.458,143.85,1
255000,11,0,4,0.000518,0.73,0.833,0.0377,0.238,-7.905,0.0453,0.813,128.01,0
276000,8,1,4,0.707,0.533,0.245,0.0000421,0.122,-14.652,0.0326,0.236,89.328,1
178387,11,1,4,0.0217,0.814,0.847,0.00000112,0.256,-5.566,0.0438,0.965,127.951,0
280907,5,0,4,0.0232,0.617,0.971,0.000348,0.0591,-3.002,0.0481,0.474,128.003,0
171621,1,1,4,0.000417,0.654,0.875,0.0086,0.194,-4.845,0.0744,0.522,99.975,1
168747,7,1,4,0.000745,0.239,0.956,0.00722,0.167,-4.891,0.265,0.0533,82.277,0
493400,8,1,4,0.000659,0.29,0.827,0.00000255,0.301,-3.451,0.0362,0.45,167.086,1
204266,4,1,4,0.00149,0.531,0.91,0,0.323,-3.407,0.043,0.515,115.014,1
409840,8,1,4,0.0000102,0.471,0.959,0.844,0.183,-6.042,0.0545,0.194,141.969,0
253973,5,1,4,0.0237,0.592,0.962,0,0.466,-2.769,0.103,0.588,95.021,0
454187,7,0,4,0.675,0.411,0.663,0.813,0.136,-10.091,0.0635,0.478,149.826,0
173347,7,1,4,0.00279,0.508,0.822,0.0000333,0.21,-8.226,0.0373,0.933,135.983,1
235093,9,0,4,0.0289,0.72,0.967,0.000345,0.142,-4.434,0.0343,0.977,129.766,1
224227,7,1,4,0.167,0.719,0.935,0,0.0973,-3.752,0.0589,0.738,120.022,1
217356,10,1,4,0.465,0.633,0.597,0,0.164,-9.229,0.085,0.446,161.995,0
221087,7,1,4,0.0487,0.302,0.692,0.000444,0.234,-7.584,0.0383,0.337,74.852,0
254733,9,1,4,0.0457,0.574,0.96,0,0.121,-4.906,0.032,0.978,117.486,1
271560,4,1,4,0.00313,0.551,0.643,0.00385,0.421,-13.091,0.0353,0.514,128.661,1
255507,11,1,4,0.537,0.544,0.435,0.00000373,0.0995,-11.442,0.0304,0.325,79.034,1
232853,1,1,4,0.434,0.394,0.46,0.0000949,0.382,-7.616,0.0312,0.229,89.864,0
205868,9,1,4,0.168,0.752,0.48,0,0.0416,-8.466,0.0514,0.841,76.81,0
167576,0,1,4,0.0154,0.577,0.424,0.873,0.117,-18.093,0.0397,0.35,119.985,0
265093,1,1,4,0.298,0.412,0.528,0.0000503,0.332,-6.613,0.0259,0.175,79.962,1
184493,6,0,4,0.00106,0.514,0.994,0.745,0.395,-5.741,0.0548,0.537,107.958,0
261517,5,0,3,0.00711,0.429,0.948,0.0148,0.0812,-3.657,0.227,0.55,115.785,0
298680,7,1,4,0,0.101,0.952,0.9,0.116,-6.88,0.0939,0.0588,80.023,0
194293,3,0,4,0.272,0.711,0.362,0,0.127,-10.851,0.0381,0.616,117.287,1
215111,5,1,4,0.674,0.791,0.267,0.534,0.102,-11.997,0.0415,0.544,165.99,1
181133,7,1,4,0.479,0.575,0.685,0.00524,0.272,-8.389,0.0294,0.805,105.566,0
187187,7,1,4,0.00155,0.572,0.912,0.0000012,0.102,-4.875,0.0707,0.606,156.073,1
213773,1,1,4,0.0000106,0.213,0.981,0.682,0.567,-7.345,0.136,0.139,150.415,0
220293,6,1,4,0.215,0.63,0.804,0,0.253,-4.183,0.0363,0.492,123.146,1
225107,2,1,4,0.272,0.429,0.557,0.209,0.149,-7.906,0.0335,0.0953,145.956,1
295480,6,1,4,0.17,0.48,0.529,0.00000427,0.257,-7.825,0.0275,0.469,81.527,1
173250,2,1,4,0.00044,0.294,0.927,0.379,0.0866,-4.683,0.145,0.292,139.874,0
243463,10,0,4,0.519,0.879,0.574,0.00000876,0.144,-5.602,0.391,0.346,144.911,0
405867,4,1,4,0.0000581,0.175,0.993,0.412,0.185,-3.179,0.143,0.0396,123.699,0
238933,2,1,4,0.00897,0.368,0.658,0,0.274,-7.678,0.0521,0.64,140.989,1
201760,5,0,4,0.00882,0.643,0.941,0.00443,0.356,-6.447,0.0433,0.56,137.985,0
215144,10,0,4,0.192,0.652,0.933,0.455,0.0986,-7.092,0.402,0.101,150.204,0
159773,9,1,4,0.000016,0.194,0.871,0.0273,0.0873,-7.922,0.0465,0.752,159.41,1
300067,5,1,4,0.135,0.444,0.575,0.0000036,0.122,-8.342,0.044,0.21,177.358,1
148061,2,0,3,0.879,0.298,0.125,0.865,0.0942,-27.471,0.0373,0.323,81.36,1
190328,3,0,4,0.863,0.564,0.635,0,0.133,-4.867,0.101,0.451,76.206,0
268320,10,1,4,0.386,0.688,0.853,0,0.0862,-5.814,0.0493,0.743,103.993,1
295052,0,1,3,0.645,0.245,0.329,0.00000312,0.0991,-10.309,0.0293,0.0861,149.605,0
260333,6,0,4,0.0198,0.624,0.685,0.00000644,0.322,-11.515,0.0368,0.782,110.043,1
193320,0,1,3,0.842,0.5,0.225,0,0.112,-10.22,0.0302,0.355,173.788,1
260063,6,1,4,0.891,0.293,0.163,0.0709,0.124,-17.165,0.0394,0.035,87.014,0
219427,0,0,4,0.186,0.659,0.628,0,0.105,-8.685,0.179,0.262,94.05,1
172813,11,1,4,0.00975,0.603,0.801,0,0.0443,-4.095,0.0326,0.863,89.998,1
298969,5,0,4,0.00215,0.262,0.828,0.752,0.155,-7.089,0.159,0.673,147.52,0
134400,6,1,4,0.858,0.654,0.336,0.385,0.0786,-12.825,0.0379,0.947,176.083,1
185733,9,1,4,0.0339,0.557,0.54,0.00248,0.179,-10.484,0.0347,0.394,129.171,1
220493,10,1,4,0.00235,0.556,0.829,0,0.0866,-4.339,0.056,0.748,95.99,0
218000,3,0,4,0.14,0.606,0.769,0.0000164,0.841,-9.215,0.0713,0.593,121.042,1
217803,2,1,4,0.44,0.684,0.345,0.1,0.251,-12.268,0.119,0.431,87.888,0
363840,0,1,4,0.148,0.495,0.602,0.0204,0.112,-11.236,0.0327,0.369,123.94,0
263525,8,0,4,0.71,0.45,0.303,0.884,0.116,-7.967,0.0491,0.259,149.266,0
198667,0,1,4,0.0128,0.626,0.626,0.491,0.169,-6.352,0.0302,0.697,139.964,1
205485,0,1,4,0.0172,0.625,0.814,0,0.158,-5.181,0.0657,0.535,144.991,1
274133,9,1,4,0.00298,0.38,0.76,0.0294,0.104,-10.961,0.0378,0.491,99.437,1
206773,1,1,4,0.0134,0.421,0.858,0,0.067,-4.535,0.0963,0.491,173.255,1
311253,11,1,4,0.284,0.551,0.585,0.632,0.0933,-7.479,0.0344,0.556,160.029,0
194600,2,1,4,0.745,0.21,0.335,0,0.122,-14.086,0.0394,0.235,73.561,1
183000,4,0,4,0.841,0.298,0.507,0.844,0.111,-16.996,0.0291,0.963,106.193,0
254413,3,1,4,0.0000521,0.228,0.988,0.0241,0.0767,-2.103,0.203,0.218,145.034,0
67204,5,0,4,0.972,0.351,0.0247,0.00511,0.164,-18.511,0.0375,0.234,60.3,0
162373,1,0,4,0.352,0.552,0.608,0,0.0533,-9.786,0.0345,0.637,112.367,1
138387,7,1,4,0.754,0.686,0.127,0.0000141,0.0573,-14.361,0.0342,0.372,93.699,1
286107,4,1,4,0.0606,0.718,0.543,0.0988,0.0646,-11.238,0.0372,0.37,115.522,1
236724,10,0,4,0.00666,0.753,0.769,0,0.127,-6.384,0.0789,0.43,96,0
187787,9,1,4,0.255,0.938,0.523,0.00000144,0.0831,-8.582,0.0575,0.724,109.2,1
164117,10,1,3,0.891,0.701,0.446,0,0.113,-15.027,0.933,0.482,79.934,0
214400,9,0,4,0.02,0.222,0.801,0.319,0.114,-4.892,0.0394,0.685,200.76,1
295627,7,1,4,0.259,0.666,0.599,0.000769,0.373,-9.352,0.0305,0.696,123.16,1
235707,7,1,4,0.00299,0.39,0.694,0.304,0.0757,-11.783,0.0399,0.795,115.197,1
426669,4,1,4,0.0917,0.425,0.858,0.00322,0.906,-7.594,0.0422,0.65,102.468,0
445187,5,1,4,0.303,0.399,0.467,0.0186,0.124,-11.763,0.0284,0.525,75.601,1
223253,2,0,4,0.146,0.706,0.558,0,0.118,-7.237,0.0593,0.227,110.443,1
171067,7,1,4,0.0172,0.795,0.706,0.000384,0.326,-7.494,0.101,0.623,95.593,1
137789,0,1,3,0.626,0.711,0.536,0.00000964,0.0953,-4.7,0.0567,0.932,163.104,0
102741,0,1,4,0.0462,0.418,0.918,0,0.33,-8.445,0.0534,0.728,97.853,0
224107,10,0,4,0.214,0.483,0.631,0,0.0974,-3.826,0.0356,0.212,117.988,1
160733,8,1,4,0.744,0.193,0.45,0.000193,0.268,-7.148,0.027,0.279,93.683,1
248000,1,1,4,0.000153,0.31,0.954,0.00179,0.412,-5.628,0.121,0.231,107.029,0
215547,1,1,4,0.000397,0.63,0.885,0.00000137,0.206,-5.674,0.0406,0.289,110.072,1
213399,5,0,4,0.457,0.792,0.451,0.00414,0.12,-11.331,0.0595,0.196,123.072,0
233733,4,1,4,0.0301,0.482,0.829,0.000853,0.166,-8.865,0.0409,0.647,137.475,1
262627,0,1,4,0.0127,0.424,0.577,0.000859,0.0848,-9.292,0.0263,0.615,122.473,1
288653,5,1,4,0.0265,0.262,0.542,0,0.371,-5.369,0.0312,0.31,177.921,0
199067,9,1,4,0.0106,0.398,0.96,0,0.382,-3.782,0.0526,0.634,140.202,1
244893,7,1,4,0.0166,0.446,0.88,0,0.0415,-2.005,0.1,0.541,153.011,0
270307,1,0,4,0.0576,0.755,0.532,0.457,0.112,-7.615,0.0319,0.117,119.567,1
222690,1,1,3,0.601,0.604,0.274,0,0.402,-22.915,0.967,0.368,174.078,0
287493,2,1,4,0.807,0.584,0.381,0,0.217,-9.744,0.0278,0.351,139.911,0
520787,10,1,4,0.0353,0.367,0.452,0.00228,0.689,-10.422,0.0307,0.189,113.066,1
211867,4,0,4,0.164,0.425,0.642,0,0.118,-5.06,0.0502,0.112,170.008,1
296467,4,1,4,0.0144,0.365,0.924,0.000254,0.423,-7.066,0.0488,0.632,135.811,1
163253,1,0,4,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0.0504,0.754,79.028,1
167811,5,0,4,0.376,0.763,0.286,0,0.0531,-11.37,0.0865,0.912,164.399,0
303827,0,1,4,0.203,0.712,0.509,0.00000156,0.124,-13.806,0.0309,0.791,120.053,0
339429,11,0,4,0.00473,0.564,0.895,0.000156,0.238,-5.88,0.337,0.164,139.933,0
232267,3,1,4,0.00258,0.397,0.903,0,0.102,-3.493,0.0943,0.501,166.865,1
145075,11,0,4,0.0504,0.923,0.533,0,0.102,-6.016,0.262,0.587,133.991,0
151115,9,0,4,0.873,0.771,0.183,0.099,0.124,-15.144,0.0334,0.365,108.07,0
365061,10,0,4,0.321,0.62,0.478,0.283,0.2,-13.054,0.0619,0.48,83.516,0
290573,7,1,4,0.703,0.589,0.453,0.0000254,0.134,-8.912,0.0397,0.513,139.148,1
198227,6,0,4,0.000202,0.514,0.92,0.0185,0.25,-3.541,0.0385,0.334,161,1
207773,1,1,4,0.000189,0.565,0.926,0.89,0.236,-5.272,0.0508,0.249,100.004,0
253390,5,0,4,0.099,0.816,0.726,0,0.372,-3.998,0.129,0.65,136.048,1
190800,1,1,4,0.0437,0.613,0.76,0.786,0.191,-10.27,0.0363,0.89,100.622,0
265533,4,0,4,0.224,0.697,0.627,0.0138,0.06,-7.941,0.0328,0.797,87.695,1
209413,5,1,4,0.0472,0.563,0.865,0.000191,0.77,-5.277,0.16,0.601,156.271,1
192147,2,1,4,0.409,0.949,0.408,0.000572,0.544,-14.377,0.2,0.841,120.961,1
283360,0,1,4,0.0947,0.498,0.889,0.00000162,0.733,-5.413,0.0546,0.696,134.88,1
168253,2,1,4,0.0424,0.629,0.897,0,0.263,-3.401,0.0483,0.93,161.944,1
201661,6,1,4,0.297,0.752,0.488,0.00000911,0.0936,-7.05,0.0705,0.533,136.041,1
201240,10,0,4,0.0362,0.672,0.655,0,0.117,-5.021,0.0311,0.556,134.945,1
192049,0,1,4,0.105,0.734,0.681,0,0.0634,-5.319,0.0417,0.898,93.812,0
431093,0,1,4,0.0346,0.313,0.882,0.338,0.45,-6.215,0.0355,0.3,103.981,1
243837,7,1,4,0.0847,0.841,0.728,0,0.149,-3.37,0.0484,0.43,130.049,1
228333,4,1,4,0.842,0.789,0.445,0.712,0.151,-13.234,0.215,0.664,93.479,0
198320,3,1,4,0.106,0.587,0.629,0,0.0812,-6.383,0.0275,0.517,144.986,1
216333,8,1,4,0.0000199,0.531,0.963,0,0.353,-3.6,0.114,0.647,94.071,0
210267,9,1,4,0.00257,0.576,0.821,0,0.14,-4.772,0.044,0.708,90.465,0
600507,11,1,3,0.0231,0.261,0.613,0.0867,0.869,-9.778,0.0414,0.402,138.538,0
218076,9,1,4,0.609,0.661,0.693,0.799,0.136,-10.965,0.0396,0.944,155.125,0
234332,6,1,4,0.115,0.261,0.703,0.00078,0.102,-7.871,0.0414,0.405,83.495,1
124773,10,1,4,0.000272,0.59,0.77,0.411,0.0811,-12.147,0.0346,0.737,132.613,1
281093,0,1,4,0.824,0.33,0.305,0.00471,0.106,-17.056,0.0375,0.685,62.326,0
239806,1,1,4,0.00252,0.814,0.5,0.826,0.286,-14.644,0.122,0.138,139.993,0
206961,5,1,4,0.0855,0.473,0.725,0.0000432,0.0857,-5.344,0.0471,0.319,159.812,1
292640,11,1,4,0.216,0.639,0.984,0.000028,0.225,-2.795,0.0478,0.684,128.031,0
216347,9,1,4,0.928,0.373,0.221,0.000236,0.121,-12.495,0.0398,0.469,68.46,0
227813,11,1,4,0.00121,0.651,0.764,0.0000114,0.079,-6.403,0.0341,0.681,110.022,1
231333,0,1,4,0.271,0.62,0.573,0,0.0607,-11.893,0.0423,0.897,81.548,1
318587,5,0,4,0.000836,0.869,0.576,0.685,0.411,-10.527,0.147,0.257,147.014,0
274933,2,1,4,0.395,0.279,0.454,0,0.198,-7.733,0.0316,0.216,150.661,1
1143373,9,1,3,0.45,0.623,0.282,0,0.0364,-15.91,0.95,0.213,165.098,0
212933,2,1,4,0.0155,0.497,0.852,0,0.0793,-5.517,0.0405,0.713,138.8,1
184501,6,0,1,0.44,0.749,0.73,0.00000384,0.0968,-3.096,0.0346,0.958,115.438,0
310093,2,1,4,0.0209,0.339,0.99,0.874,0.0856,-3.524,0.156,0.112,111.632,0
199387,3,0,4,0.00165,0.2,0.977,0.000011,0.259,-3.494,0.159,0.39,195.711,1
340467,7,1,4,0.00000255,0.0986,0.861,0.934,0.672,-6.351,0.0705,0.137,158.397,0
92613,0,1,4,0.179,0.349,0.828,0.0884,0.178,-7.356,0.162,0.696,162.884,0
290960,3,1,4,0.0392,0.55,0.611,0,0.0631,-10.657,0.0443,0.626,168.512,1
210599,0,1,4,0.635,0.625,0.588,0.000107,0.143,-6.468,0.0305,0.439,117.921,0
248511,11,0,4,0.00123,0.404,0.924,0.748,0.442,-5.387,0.0701,0.417,93.418,0
203960,11,1,3,0.000157,0.3,0.927,0.000802,0.304,-4.605,0.0422,0.634,186.239,1
245293,2,1,4,0.0127,0.547,0.635,0.00000501,0.0585,-5.569,0.137,0.525,113.678,1
257760,8,1,4,0.247,0.853,0.981,0.468,0.306,-3.947,0.0751,0.595,118.193,1
253293,8,1,4,0.757,0.428,0.313,0,0.309,-7.327,0.0391,0.284,78.723,0
190467,9,1,4,0.671,0.66,0.628,0.00202,0.81,-10.957,0.0388,0.663,109.239,1
175880,10,1,4,0.0000646,0.429,0.96,0.00000627,0.102,-4.261,0.0914,0.233,153.932,1
132293,7,0,4,0.904,0.698,0.178,0.00000954,0.356,-11.134,0.104,0.732,128.37,0
150267,1,1,4,0.799,0.834,0.371,0,0.275,-11.99,0.0358,0.976,96.628,1
286570,11,0,4,0.0000172,0.276,0.968,0.923,0.663,-3.079,0.341,0.0654,117.777,0
262733,5,1,4,0.000194,0.582,0.597,0.000273,0.517,-5.671,0.0512,0.674,167.738,1
202205,1,0,5,0.153,0.477,0.682,0,0.0763,-4.931,0.0925,0.345,110.567,1
162500,2,1,5,0.889,0.159,0.00128,0.787,0.107,-22.587,0.0545,0.0363,129.643,0
218467,5,0,4,0.00012,0.347,0.868,0.000273,0.0845,-4.145,0.0467,0.313,182.851,1
271256,4,0,4,0.374,0.781,0.753,0.00495,0.356,-4.172,0.0318,0.961,129.978,0
201179,9,0,4,0.81,0.488,0.562,0.00194,0.125,-8.278,0.208,0.767,80.018,1
273933,6,1,4,0.101,0.634,0.42,0.0016,0.0876,-10.365,0.0363,0.519,172.084,1
234277,7,1,4,0.00289,0.844,0.614,0.163,0.111,-7.317,0.0421,0.556,109.984,0
209093,5,0,4,0.0803,0.725,0.838,0.000028,0.872,-7.834,0.0455,0.928,120.03,0
259813,8,1,4,0.437,0.505,0.694,0,0.0772,-6.26,0.0412,0.42,87.897,0
171360,2,1,4,0.00929,0.771,0.671,0,0.0637,-5.617,0.0553,0.714,85.026,1
182000,9,1,4,0.729,0.423,0.384,0.00000411,0.27,-12.503,0.0315,0.521,90.43,1
210720,7,1,4,0.219,0.607,0.755,0.00399,0.082,-6.886,0.0317,0.867,116.119,1
238627,7,1,4,0.00864,0.356,0.53,0.00145,0.168,-9.842,0.0294,0.309,81.98,1
263760,5,1,3,0.0000605,0.458,0.873,0.737,0.0664,-5.336,0.0439,0.551,164.984,0
295600,0,1,4,0.0333,0.819,0.541,0.0336,0.116,-7.945,0.0293,0.589,115.001,1
204878,7,1,4,0.00175,0.666,0.728,0.00000426,0.0429,-5.808,0.0419,0.51,122.996,1
303587,4,1,4,0.29,0.504,0.354,0.00000471,0.157,-11.3,0.0339,0.292,140.87,1
269787,8,1,4,0.195,0.435,0.658,0,0.102,-8.179,0.0661,0.184,130.276,1
214253,2,0,4,0.0895,0.738,0.89,0.00000189,0.213,-2.275,0.0748,0.75,114.942,0
160900,7,1,5,0.406,0.734,0.391,0,0.768,-11.152,0.927,0.358,112.099,0
235813,11,1,4,0.0893,0.636,0.72,0.0178,0.0868,-6.195,0.0432,0.425,124.944,1
212227,7,1,4,0.355,0.815,0.61,0,0.0764,-13.603,0.0279,0.864,100.027,0
232560,9,1,4,0.138,0.798,0.49,0.00001,0.0939,-9.291,0.165,0.151,124.919,0
228200,5,1,4,0.012,0.426,0.9,0.000735,0.69,-4.393,0.047,0.42,101.492,1
43765,10,1,0,0.986,0,0.00863,0.917,0.12,-30.18,0,0,0,0
246827,1,1,4,0.00298,0.527,0.992,0.579,0.0899,-3.607,0.0604,0.766,175.021,0
282080,1,1,4,0.000522,0.306,0.973,0.555,0.308,-6.021,0.0649,0.308,109.83,0
235613,0,1,4,0.00575,0.502,0.966,0.00000156,0.117,-3.876,0.0946,0.638,159.948,1
208180,3,1,4,0.35,0.471,0.207,0,0.122,-10.293,0.0323,0.202,135.75,0
365427,9,1,4,0.784,0.672,0.222,0.00187,0.0955,-13.063,0.0318,0.558,91.072,0
241107,0,1,4,0.00243,0.554,0.85,0.172,0.108,-7.428,0.0401,0.244,120.011,1
169397,7,1,4,0.0257,0.628,0.744,0,0.313,-4.718,0.0379,0.277,119.921,1
145946,3,1,1,0.866,0.744,0.314,0.0158,0.124,-9.137,0.0358,0.499,100.865,0
350133,0,1,4,0.0286,0.396,0.785,0,0.121,-6.896,0.0387,0.255,143.975,0
234720,10,1,4,0.11,0.78,0.868,0.0000767,0.352,-4.5,0.0705,0.773,106.069,1
237509,6,0,4,0.0325,0.53,0.597,0.214,0.0706,-8.305,0.0415,0.0715,140.014,1
178371,1,0,4,0.584,0.716,0.294,0,0.333,-12.901,0.89,0.345,100.413,0
196864,7,0,4,0.0357,0.669,0.919,0.00000681,0.222,-2.262,0.0711,0.538,96.955,0
228000,0,0,4,0.211,0.708,0.65,0.000023,0.194,-6.337,0.0459,0.827,80.01,0
253754,7,1,4,0.824,0.623,0.268,0.408,0.089,-14.271,0.0343,0.168,118.676,1
238568,11,0,4,0.00781,0.619,0.628,0.207,0.206,-8.307,0.038,0.232,127.065,1
204600,1,1,4,0.255,0.594,0.444,0,0.159,-9.042,0.0284,0.139,116.225,1
319560,3,1,4,0.146,0.454,0.404,0.819,0.141,-10.26,0.027,0.313,94.113,1
145733,9,1,4,0.00456,0.552,0.982,0,0.337,-3.227,0.0484,0.664,98.458,1
157104,5,1,3,0.769,0.871,0.373,0,0.313,-10.498,0.0435,0.677,133.039,0
434473,0,0,4,0.944,0.373,0.0961,0.000215,0.0844,-20.735,0.0322,0.163,85.042,1
231213,9,1,4,0.00952,0.629,0.793,0.00000115,0.218,-5.942,0.0346,0.588,95.981,1
203360,9,0,4,0.213,0.755,0.531,0,0.13,-8.051,0.196,0.683,177.951,0
195920,4,0,4,0.0841,0.732,0.396,0.0000358,0.105,-9.348,0.0286,0.548,90.024,1
240562,1,1,4,0.165,0.692,0.592,0,0.344,-5.851,0.108,0.766,84.991,0
135449,11,1,4,0.518,0.6,0.644,0.00301,0.108,-5.18,0.0405,0.588,73.004,1
187944,11,1,4,0.714,0.475,0.287,0,0.0924,-10.14,0.0333,0.252,143.314,0
249403,4,0,4,0.737,0.617,0.331,0.914,0.0973,-12.599,0.0272,0.143,133.997,1
179746,10,1,4,0.407,0.626,0.503,0,0.234,-5.087,0.141,0.821,72.985,0
238600,6,1,4,0.0118,0.282,0.894,0,0.347,-4.834,0.0822,0.466,118.809,1
202180,8,0,4,0.264,0.505,0.958,0,0.144,-3.202,0.337,0.743,176.016,0
196227,0,1,4,0.23,0.622,0.448,0,0.102,-10.709,0.0265,0.553,106.085,1
515867,7,1,4,0.6,0.526,0.509,0,0.144,-10.893,0.0628,0.497,138.318,1
155109,2,0,4,0.826,0.384,0.342,0.777,0.167,-13.777,0.0307,0.0514,140.133,1
309800,4,0,4,0.0313,0.313,0.753,0.00000225,0.142,-3.921,0.0285,0.514,176.748,1
17143,7,1,4,0.96,0.627,0.39,0,0.923,-14.93,0.214,0.572,69.821,0
195373,2,1,4,0.051,0.677,0.806,0,0.116,-6.393,0.507,0.657,69.765,1
163533,5,1,3,0.794,0.247,0.267,0.00000204,0.105,-15.328,0.0593,0.333,175.747,1
221360,0,1,4,0.00591,0.625,0.702,0.00000336,0.0954,-7.107,0.0291,0.391,104.002,0
173292,1,0,5,0.798,0.714,0.584,0,0.317,-6.708,0.354,0.822,113.218,0
249560,9,1,4,0.055,0.478,0.958,0,0.112,-3.265,0.0621,0.673,169.926,0
267933,9,1,4,0.209,0.563,0.592,0.0000508,0.132,-4.571,0.0276,0.136,104.016,1
147285,9,1,4,0.0619,0.533,0.704,0.000374,0.292,-7.024,0.0307,0.449,129.911,1
309600,5,1,4,0.731,0.557,0.442,0.0000146,0.11,-7.224,0.0243,0.213,146.277,1
265413,9,1,4,0.0612,0.391,0.943,0,0.106,-2.48,0.0795,0.46,177.822,0
119722,8,1,4,0.908,0.702,0.318,0.121,0.0982,-12.948,0.0564,0.695,100.485,0
230093,9,1,4,0.252,0.575,0.786,0,0.159,-4.353,0.0296,0.518,96.102,1
223448,8,1,4,0.000518,0.528,0.983,0.000324,0.18,-3.133,0.146,0.141,144.981,0
